,lat,lon,forestcoverfraction,year_month,count,sum_frp
3074,24.25,93.25,65,2008-04,83,12407.9
3075,24.25,93.25,65,2009-02,7,316.0
3076,24.25,93.25,65,2009-03,277,53109.1
3077,24.25,93.25,65,2009-04,39,3881.2
3078,24.25,93.25,65,2010-02,1,43.6
3079,24.25,93.25,65,2010-03,349,81854.7
3080,24.25,93.25,65,2010-04,7,608.8
3081,24.25,93.25,65,2010-05,1,37.5
3082,24.25,93.25,65,2011-02,3,249.6
3083,24.25,93.25,65,2011-03,216,37215.2
3084,24.25,93.25,65,2011-04,27,2343.0
3085,24.25,93.25,65,2012-02,3,268.7
3086,24.25,93.25,65,2012-03,280,43863.4
3087,24.25,93.25,65,2012-04,19,1643.2
3088,24.25,93.25,65,2012-05,2,233.9
3089,24.25,93.25,65,2013-02,1,59.2
3090,24.25,93.25,65,2013-03,221,48094.9
3091,24.25,93.25,65,2013-04,18,1201.5
3092,24.25,93.25,65,2014-03,178,38686.1
3093,24.25,93.25,65,2014-04,116,27780.699999999997
3094,24.25,93.25,65,2015-02,1,25.3
3095,24.25,93.25,65,2015-03,231,52740.1
3096,24.25,93.25,65,2015-04,3,261.4
3097,24.25,93.25,65,2015-05,4,385.2999999999999
3098,24.25,93.25,65,2016-03,80,17327.6
3099,24.25,93.25,65,2016-04,149,23316.800000000003
3100,24.25,93.25,65,2017-02,4,167.6
3101,24.25,93.25,65,2017-03,48,6219.1
3102,24.25,93.25,65,2017-04,108,33584.1
3103,24.25,93.25,65,2018-01,1,55.3
3104,24.25,93.25,65,2018-02,4,802.9
3105,24.25,93.25,65,2018-03,245,49341.3
3106,24.25,93.25,65,2018-04,2,282.4
3107,24.25,93.25,65,2019-03,92,15711.8
3108,24.25,93.25,65,2019-04,24,2244.6
3109,24.25,93.25,65,2020-03,219,37318.4
3110,24.25,93.25,65,2020-04,5,225.1
3111,24.25,93.25,65,2021-02,1,17.5
3112,24.25,93.25,65,2021-03,333,74282.09999999999
3113,24.25,93.25,65,2021-04,4,207.9
3114,24.25,93.25,65,2022-03,262,72122.6
3115,24.25,93.25,65,2022-04,2,89.7
3116,24.25,93.25,65,2023-02,5,478.9
3117,24.25,93.25,65,2023-03,98,21405.4
3118,24.25,93.25,65,2023-04,103,21931.7
3119,24.25,93.25,65,2024-02,2,342.5
3120,24.25,93.25,65,2024-03,211,88528.7
3121,24.25,93.25,65,2024-04,11,3210.4
3122,24.75,93.25,60,2001-02,1,29.7
3123,24.75,93.25,60,2001-03,28,4380.9
3124,24.75,93.25,60,2001-04,2,197.5
3125,24.75,93.25,60,2002-03,12,1454.7
3126,24.75,93.25,60,2003-02,12,1363.5
3127,24.75,93.25,60,2003-03,133,31956.6
3128,24.75,93.25,60,2003-04,51,5760.3
3129,24.75,93.25,60,2003-05,2,239.6
3130,24.75,93.25,60,2004-02,54,29911.699999999997
3131,24.75,93.25,60,2004-03,311,67232.0
3132,24.75,93.25,60,2004-04,8,410.4
3133,24.75,93.25,60,2004-05,2,66.7
3134,24.75,93.25,60,2005-02,1,65.2
3135,24.75,93.25,60,2005-03,100,22461.4
3136,24.75,93.25,60,2005-04,206,35494.7
3137,24.75,93.25,60,2006-02,9,1808.1
3138,24.75,93.25,60,2006-03,281,53790.1
3139,24.75,93.25,60,2006-04,3,147.60000000000002
3140,24.75,93.25,60,2007-03,214,46639.7
3141,24.75,93.25,60,2007-04,35,4341.3
3142,24.75,93.25,60,2007-05,17,1378.6
3143,24.75,93.25,60,2008-02,1,22.4
3144,24.75,93.25,60,2008-03,127,18389.6
3145,24.75,93.25,60,2008-04,93,9126.6
3146,24.75,93.25,60,2009-01,1,52.0
3147,24.75,93.25,60,2009-02,15,1688.3
3148,24.75,93.25,60,2009-03,312,31234.1
3149,24.75,93.25,60,2009-04,30,2453.3
3150,24.75,93.25,60,2010-01,1,42.6
3151,24.75,93.25,60,2010-02,4,147.4
3152,24.75,93.25,60,2010-03,199,24563.7
3153,24.75,93.25,60,2010-04,8,805.1
3154,24.75,93.25,60,2010-06,1,17.8
3155,24.75,93.25,60,2011-02,10,1510.4
3156,24.75,93.25,60,2011-03,170,26417.4
3157,24.75,93.25,60,2011-04,19,2101.1
3158,24.75,93.25,60,2012-02,1,51.2
3159,24.75,93.25,60,2012-03,184,14917.2
3160,24.75,93.25,60,2012-04,4,366.50000000000006
3161,24.75,93.25,60,2012-05,2,104.0
3162,24.75,93.25,60,2013-02,11,1287.2
3163,24.75,93.25,60,2013-03,165,15506.2
3164,24.75,93.25,60,2013-04,7,350.6
3165,24.75,93.25,60,2014-02,3,293.5
3166,24.75,93.25,60,2014-03,183,22606.2
3167,24.75,93.25,60,2014-04,51,4576.0
3168,24.75,93.25,60,2015-01,3,364.9
3169,24.75,93.25,60,2015-02,2,72.3
3170,24.75,93.25,60,2015-03,182,28991.9
3171,24.75,93.25,60,2015-04,7,306.8
3172,24.75,93.25,60,2016-03,114,10071.0
3173,24.75,93.25,60,2016-04,22,1574.9
3174,24.75,93.25,60,2016-05,8,824.0
3175,24.75,93.25,60,2017-02,8,1582.2
3176,24.75,93.25,60,2017-03,47,7857.6
3177,24.75,93.25,60,2017-04,1,43.7
3178,24.75,93.25,60,2017-05,4,260.1
3179,24.75,93.25,60,2018-02,11,1049.6
3180,24.75,93.25,60,2018-03,132,11640.2
3181,24.75,93.25,60,2018-04,7,681.7
3182,24.75,93.25,60,2019-02,1,26.2
3183,24.75,93.25,60,2019-03,116,22944.6
3184,24.75,93.25,60,2019-04,11,744.7
3185,24.75,93.25,60,2020-02,3,463.0
3186,24.75,93.25,60,2020-03,217,21726.1
3187,24.75,93.25,60,2020-04,8,1006.8
3188,24.75,93.25,60,2021-02,10,929.6
3189,24.75,93.25,60,2021-03,261,37912.4
3190,24.75,93.25,60,2021-04,8,510.2000000000001
3191,24.75,93.25,60,2022-03,165,27182.3
3192,24.75,93.25,60,2022-04,6,1585.9
3193,24.75,93.25,60,2022-05,1,38.7
3194,24.75,93.25,60,2022-11,1,13.2
3195,24.75,93.25,60,2023-01,1,14.7
3196,24.75,93.25,60,2023-02,5,350.5
3197,24.75,93.25,60,2023-03,82,12594.8
3198,24.75,93.25,60,2023-04,101,24023.1
3199,24.75,93.25,60,2023-11,1,19.5
3200,24.75,93.25,60,2024-03,130,25470.3
3201,24.75,93.25,60,2024-04,43,4115.4
3202,24.75,93.25,60,2024-05,2,101.5
3203,25.25,93.25,59,2001-03,25,2782.8
3204,25.25,93.25,59,2001-04,1,117.8
3205,25.25,93.25,59,2002-02,2,170.4
3206,25.25,93.25,59,2002-03,13,3111.1
3207,25.25,93.25,59,2002-04,1,18.8
3208,25.25,93.25,59,2003-01,1,24.1
3209,25.25,93.25,59,2003-02,39,11800.5
3210,25.25,93.25,59,2003-03,78,14083.0
3211,25.25,93.25,59,2003-04,144,15673.7
3212,25.25,93.25,59,2003-05,7,390.5
3213,25.25,93.25,59,2004-02,61,20155.699999999997
3214,25.25,93.25,59,2004-03,232,28427.0
3215,25.25,93.25,59,2004-04,2,80.5
3216,25.25,93.25,59,2004-05,8,468.4
3217,25.25,93.25,59,2005-02,2,45.8
3218,25.25,93.25,59,2005-03,78,14395.0
3219,25.25,93.25,59,2005-04,154,13226.7
3220,25.25,93.25,59,2005-06,3,246.3
3221,25.25,93.25,59,2006-01,2,67.30000000000001
3222,25.25,93.25,59,2006-02,30,8491.6
3223,25.25,93.25,59,2006-03,298,40348.1
3224,25.25,93.25,59,2006-04,12,710.3
3225,25.25,93.25,59,2006-05,1,29.6
3226,25.25,93.25,59,2007-03,272,51945.2
3227,25.25,93.25,59,2007-04,19,669.7
3228,25.25,93.25,59,2007-05,2,48.6
3229,25.25,93.25,59,2008-01,1,22.8
3230,25.25,93.25,59,2008-02,13,5641.6
3231,25.25,93.25,59,2008-03,96,16445.399999999998
3232,25.25,93.25,59,2008-04,101,5493.8
3233,25.25,93.25,59,2009-02,123,15697.2
3234,25.25,93.25,59,2009-03,319,27009.3
3235,25.25,93.25,59,2009-04,41,1848.1
3236,25.25,93.25,59,2009-05,2,45.7
3237,25.25,93.25,59,2010-01,1,27.8
3238,25.25,93.25,59,2010-02,31,3323.6
3239,25.25,93.25,59,2010-03,445,38733.3
3240,25.25,93.25,59,2010-04,11,311.3
3241,25.25,93.25,59,2011-01,1,18.9
3242,25.25,93.25,59,2011-02,32,10997.4
3243,25.25,93.25,59,2011-03,191,30593.7
3244,25.25,93.25,59,2011-04,51,4477.8
3245,25.25,93.25,59,2012-02,37,4298.1
3246,25.25,93.25,59,2012-03,347,22862.0
3247,25.25,93.25,59,2012-04,17,459.3
3248,25.25,93.25,59,2013-02,92,19656.0
3249,25.25,93.25,59,2013-03,196,20034.5
3250,25.25,93.25,59,2013-04,63,2875.2000000000003
3251,25.25,93.25,59,2014-02,1,17.3
3252,25.25,93.25,59,2014-03,266,25850.6
3253,25.25,93.25,59,2014-04,72,4636.6
3254,25.25,93.25,59,2015-02,1,220.2
3255,25.25,93.25,59,2015-03,327,29368.6
3256,25.25,93.25,59,2015-04,10,675.7
3257,25.25,93.25,59,2015-05,1,41.5
3258,25.25,93.25,59,2016-02,1,44.2
3259,25.25,93.25,59,2016-03,141,13693.6
3260,25.25,93.25,59,2016-04,42,2256.7999999999997
3261,25.25,93.25,59,2016-05,2,150.3
3262,25.25,93.25,59,2017-01,1,15.7
3263,25.25,93.25,59,2017-02,17,5222.2
3264,25.25,93.25,59,2017-03,8,429.9
3265,25.25,93.25,59,2017-04,74,6340.9
3266,25.25,93.25,59,2017-05,5,304.1
3267,25.25,93.25,59,2018-02,58,11433.2
3268,25.25,93.25,59,2018-03,198,14801.0
3269,25.25,93.25,59,2018-04,16,617.4000000000001
3270,25.25,93.25,59,2019-01,2,58.5
3271,25.25,93.25,59,2019-03,154,17059.0
3272,25.25,93.25,59,2019-04,16,798.3
3273,25.25,93.25,59,2019-05,2,74.5
3274,25.25,93.25,59,2020-02,30,4902.400000000001
3275,25.25,93.25,59,2020-03,194,15826.0
3276,25.25,93.25,59,2020-04,17,1482.3
3277,25.25,93.25,59,2021-02,33,4191.2
3278,25.25,93.25,59,2021-03,306,37552.4
3279,25.25,93.25,59,2021-04,30,901.7
3280,25.25,93.25,59,2022-03,242,32110.9
3281,25.25,93.25,59,2022-04,22,1258.3
3282,25.25,93.25,59,2023-02,7,848.8000000000001
3283,25.25,93.25,59,2023-03,151,22077.5
3284,25.25,93.25,59,2023-04,81,9216.4
3285,25.25,93.25,59,2024-01,1,26.2
3286,25.25,93.25,59,2024-02,1,25.4
3287,25.25,93.25,59,2024-03,65,9447.5
3288,25.25,93.25,59,2024-04,99,8100.3
3289,25.25,93.25,59,2024-05,2,37.2
3290,25.75,93.25,54,2001-04,1,39.5
3291,25.75,93.25,54,2002-04,1,16.9
3292,25.75,93.25,54,2003-03,5,485.8
3293,25.75,93.25,54,2003-04,38,2225.2
3294,25.75,93.25,54,2004-02,2,32.6
3295,25.75,93.25,54,2004-03,109,8097.499999999999
3296,25.75,93.25,54,2004-04,1,30.3
3297,25.75,93.25,54,2004-05,5,155.8
3298,25.75,93.25,54,2005-02,3,76.1
3299,25.75,93.25,54,2005-03,9,806.8
3300,25.75,93.25,54,2005-04,105,9134.0
3301,25.75,93.25,54,2005-05,1,41.1
3302,25.75,93.25,54,2006-02,3,61.7
3303,25.75,93.25,54,2006-03,90,6082.5
3304,25.75,93.25,54,2006-04,7,385.7000000000001
3305,25.75,93.25,54,2006-05,1,68.8
3306,25.75,93.25,54,2007-03,55,5034.0
3307,25.75,93.25,54,2007-04,21,625.3
3308,25.75,93.25,54,2007-05,4,90.9
3309,25.75,93.25,54,2008-03,10,724.1
3310,25.75,93.25,54,2008-04,62,3631.9
3311,25.75,93.25,54,2009-02,8,201.7
3312,25.75,93.25,54,2009-03,64,3296.2000000000003
3313,25.75,93.25,54,2009-04,32,1245.9
3314,25.75,93.25,54,2010-02,4,203.2
3315,25.75,93.25,54,2010-03,101,8604.2
3316,25.75,93.25,54,2010-04,24,2525.9
3317,25.75,93.25,54,2010-05,1,16.9
3318,25.75,93.25,54,2011-01,2,158.6
3319,25.75,93.25,54,2011-03,17,1593.4
3320,25.75,93.25,54,2011-04,40,3022.7000000000003
3321,25.75,93.25,54,2012-01,1,25.2
3322,25.75,93.25,54,2012-02,37,1409.5
3323,25.75,93.25,54,2012-03,154,11695.4
3324,25.75,93.25,54,2012-04,24,1584.0
3325,25.75,93.25,54,2013-02,1,19.9
3326,25.75,93.25,54,2013-03,8,601.5999999999999
3327,25.75,93.25,54,2013-04,55,5205.799999999999
3328,25.75,93.25,54,2014-03,43,2432.0
3329,25.75,93.25,54,2014-04,99,7163.2
3330,25.75,93.25,54,2015-03,93,5992.2
3331,25.75,93.25,54,2015-04,3,89.9
3332,25.75,93.25,54,2015-05,9,425.6
3333,25.75,93.25,54,2016-03,96,9388.7
3334,25.75,93.25,54,2016-04,43,4387.9
3335,25.75,93.25,54,2017-03,3,109.4
3336,25.75,93.25,54,2017-04,38,2232.0
3337,25.75,93.25,54,2017-05,3,55.9
3338,25.75,93.25,54,2018-03,20,1301.3
3339,25.75,93.25,54,2018-04,10,388.1
3340,25.75,93.25,54,2019-03,36,1884.9
3341,25.75,93.25,54,2019-04,9,507.2999999999999
3342,25.75,93.25,54,2020-03,79,6471.4
3343,25.75,93.25,54,2020-04,10,432.2
3344,25.75,93.25,54,2021-03,128,11666.6
3345,25.75,93.25,54,2021-04,30,2064.2
3346,25.75,93.25,54,2021-05,2,40.400000000000006
3347,25.75,93.25,54,2022-03,93,9166.7
3348,25.75,93.25,54,2022-04,13,1036.5
3349,25.75,93.25,54,2023-02,1,12.6
3350,25.75,93.25,54,2023-03,4,269.6
3351,25.75,93.25,54,2023-04,93,12437.2
3352,25.75,93.25,54,2023-05,1,16.5
3353,25.75,93.25,54,2024-03,12,406.2
3354,25.75,93.25,54,2024-04,82,7423.5
3355,26.25,93.25,51,2001-03,3,206.7
3356,26.25,93.25,51,2001-04,5,352.5
3357,26.25,93.25,51,2001-05,1,85.8
3358,26.25,93.25,51,2002-03,4,88.3
3359,26.25,93.25,51,2002-04,1,62.5
3360,26.25,93.25,51,2002-05,2,332.7
3361,26.25,93.25,51,2003-03,1,13.7
3362,26.25,93.25,51,2003-04,28,2175.0
3363,26.25,93.25,51,2003-05,3,237.7
3364,26.25,93.25,51,2004-03,22,1426.7
3365,26.25,93.25,51,2004-04,5,160.8
3366,26.25,93.25,51,2004-05,7,251.2
3367,26.25,93.25,51,2005-03,19,1549.6
3368,26.25,93.25,51,2005-04,70,4715.4
3369,26.25,93.25,51,2005-05,2,144.0
3370,26.25,93.25,51,2006-03,88,9000.8
3371,26.25,93.25,51,2006-04,30,4385.1
3372,26.25,93.25,51,2006-05,2,167.2
3373,26.25,93.25,51,2007-03,14,1057.3
3374,26.25,93.25,51,2007-04,32,1393.7
3375,26.25,93.25,51,2007-05,29,2356.7000000000003
3376,26.25,93.25,51,2008-03,4,466.6
3377,26.25,93.25,51,2008-04,142,10823.9
3378,26.25,93.25,51,2008-05,4,507.9
3379,26.25,93.25,51,2009-02,1,25.9
3380,26.25,93.25,51,2009-03,45,2867.8
3381,26.25,93.25,51,2009-04,78,9143.5
3382,26.25,93.25,51,2009-05,5,966.8
3383,26.25,93.25,51,2010-01,7,126.6
3384,26.25,93.25,51,2010-02,6,187.5
3385,26.25,93.25,51,2010-03,16,1171.2
3386,26.25,93.25,51,2010-04,34,4432.599999999999
3387,26.25,93.25,51,2010-05,3,165.20000000000002
3388,26.25,93.25,51,2010-06,1,19.0
3389,26.25,93.25,51,2011-03,20,2078.0
3390,26.25,93.25,51,2011-04,75,5701.4
3391,26.25,93.25,51,2011-06,1,36.7
3392,26.25,93.25,51,2011-12,3,61.1
3393,26.25,93.25,51,2012-01,4,100.9
3394,26.25,93.25,51,2012-02,6,123.8
3395,26.25,93.25,51,2012-03,75,5059.2
3396,26.25,93.25,51,2012-04,37,2403.2
3397,26.25,93.25,51,2012-05,48,7516.0
3398,26.25,93.25,51,2013-02,8,219.8
3399,26.25,93.25,51,2013-03,38,2982.4
3400,26.25,93.25,51,2013-04,103,13082.0
3401,26.25,93.25,51,2013-05,8,295.7
3402,26.25,93.25,51,2014-01,2,33.099999999999994
3403,26.25,93.25,51,2014-02,1,10.4
3404,26.25,93.25,51,2014-03,35,2103.5
3405,26.25,93.25,51,2014-04,175,16094.1
3406,26.25,93.25,51,2014-05,8,1803.1
3407,26.25,93.25,51,2015-02,1,16.5
3408,26.25,93.25,51,2015-03,29,2893.2000000000003
3409,26.25,93.25,51,2015-04,32,4032.2
3410,26.25,93.25,51,2015-05,16,1159.4
3411,26.25,93.25,51,2015-12,5,125.1
3412,26.25,93.25,51,2016-01,1,20.7
3413,26.25,93.25,51,2016-02,1,12.3
3414,26.25,93.25,51,2016-03,48,3846.5
3415,26.25,93.25,51,2016-04,98,6443.2
3416,26.25,93.25,51,2016-05,6,716.6
3417,26.25,93.25,51,2017-01,1,13.0
3418,26.25,93.25,51,2017-03,5,227.5
3419,26.25,93.25,51,2017-04,49,3324.5
3420,26.25,93.25,51,2017-05,3,144.89999999999998
3421,26.25,93.25,51,2018-03,17,750.2
3422,26.25,93.25,51,2018-04,37,4035.5
3423,26.25,93.25,51,2018-05,1,39.4
3424,26.25,93.25,51,2019-01,6,138.5
3425,26.25,93.25,51,2019-02,2,40.9
3426,26.25,93.25,51,2019-03,23,2367.7999999999997
3427,26.25,93.25,51,2019-04,45,3873.1
3428,26.25,93.25,51,2019-05,21,1530.4
3429,26.25,93.25,51,2020-03,49,4003.0
3430,26.25,93.25,51,2020-04,77,8606.2
3431,26.25,93.25,51,2020-05,8,317.6
3432,26.25,93.25,51,2021-02,2,33.1
3433,26.25,93.25,51,2021-03,60,6587.0
3434,26.25,93.25,51,2021-04,152,15258.3
3435,26.25,93.25,51,2021-05,3,86.7
3436,26.25,93.25,51,2022-01,3,67.0
3437,26.25,93.25,51,2022-02,1,16.4
3438,26.25,93.25,51,2022-03,24,2619.4
3439,26.25,93.25,51,2022-04,31,3049.8
3440,26.25,93.25,51,2022-05,1,27.2
3441,26.25,93.25,51,2023-02,1,46.6
3442,26.25,93.25,51,2023-03,20,1216.4
3443,26.25,93.25,51,2023-04,119,10275.6
3444,26.25,93.25,51,2023-05,7,562.1
3445,26.25,93.25,51,2024-01,2,74.9
3446,26.25,93.25,51,2024-03,23,3010.7
3447,26.25,93.25,51,2024-04,64,4084.2
3448,26.25,93.25,51,2024-05,24,1542.2
3449,26.25,93.25,51,2024-06,3,151.6
3450,26.75,93.25,35,2001-02,1,104.6
3451,26.75,93.25,35,2001-03,34,2108.4
3452,26.75,93.25,35,2001-04,7,638.8
3453,26.75,93.25,35,2002-02,12,718.0
3454,26.75,93.25,35,2002-03,21,1884.9
3455,26.75,93.25,35,2003-02,31,3041.3
3456,26.75,93.25,35,2003-03,40,2114.9
3457,26.75,93.25,35,2003-04,4,233.1
3458,26.75,93.25,35,2003-12,1,100.7
3459,26.75,93.25,35,2004-02,15,2030.9
3460,26.75,93.25,35,2004-03,51,3445.1
3461,26.75,93.25,35,2004-04,7,561.3
3462,26.75,93.25,35,2005-02,9,363.7000000000001
3463,26.75,93.25,35,2005-03,34,2436.2
3464,26.75,93.25,35,2005-04,13,551.0
3465,26.75,93.25,35,2005-12,2,89.9
3466,26.75,93.25,35,2006-01,17,883.2
3467,26.75,93.25,35,2006-02,24,2136.1
3468,26.75,93.25,35,2006-03,58,5622.5
3469,26.75,93.25,35,2006-04,10,548.4
3470,26.75,93.25,35,2007-01,13,718.9
3471,26.75,93.25,35,2007-02,17,1660.0
3472,26.75,93.25,35,2007-03,65,4594.9
3473,26.75,93.25,35,2007-04,5,626.6
3474,26.75,93.25,35,2007-05,1,42.7
3475,26.75,93.25,35,2008-01,2,60.099999999999994
3476,26.75,93.25,35,2008-02,23,2184.9
3477,26.75,93.25,35,2008-03,39,2984.0
3478,26.75,93.25,35,2008-04,41,4178.8
3479,26.75,93.25,35,2008-05,1,16.9
3480,26.75,93.25,35,2009-01,6,425.7
3481,26.75,93.25,35,2009-02,43,3120.9
3482,26.75,93.25,35,2009-03,53,3861.0
3483,26.75,93.25,35,2009-04,13,1439.4
3484,26.75,93.25,35,2009-12,1,18.3
3485,26.75,93.25,35,2010-01,4,152.0
3486,26.75,93.25,35,2010-02,38,2920.3
3487,26.75,93.25,35,2010-03,29,2607.4
3488,26.75,93.25,35,2010-04,5,841.6999999999999
3489,26.75,93.25,35,2011-02,2,79.0
3490,26.75,93.25,35,2011-03,51,2705.7
3491,26.75,93.25,35,2011-04,5,340.4
3492,26.75,93.25,35,2012-01,1,27.0
3493,26.75,93.25,35,2012-02,55,4005.6
3494,26.75,93.25,35,2012-03,49,4429.0
3495,26.75,93.25,35,2012-04,4,278.6
3496,26.75,93.25,35,2013-01,1,89.0
3497,26.75,93.25,35,2013-02,2,59.6
3498,26.75,93.25,35,2013-03,51,3669.3
3499,26.75,93.25,35,2013-04,11,901.2
3500,26.75,93.25,35,2014-01,5,360.8
3501,26.75,93.25,35,2014-02,2,195.0
3502,26.75,93.25,35,2014-03,38,3076.7
3503,26.75,93.25,35,2014-04,65,2791.3
3504,26.75,93.25,35,2014-12,1,44.7
3505,26.75,93.25,35,2015-01,4,170.2
3506,26.75,93.25,35,2015-02,22,1797.1
3507,26.75,93.25,35,2015-03,57,3664.2
3508,26.75,93.25,35,2015-04,1,261.2
3509,26.75,93.25,35,2016-03,50,4206.0
3510,26.75,93.25,35,2016-04,8,492.9
3511,26.75,93.25,35,2017-01,2,73.8
3512,26.75,93.25,35,2017-02,16,1093.1
3513,26.75,93.25,35,2017-03,38,3191.7
3514,26.75,93.25,35,2017-04,7,878.5999999999999
3515,26.75,93.25,35,2018-01,1,25.7
3516,26.75,93.25,35,2018-03,35,2570.8
3517,26.75,93.25,35,2018-04,4,443.2
3518,26.75,93.25,35,2019-02,9,392.4
3519,26.75,93.25,35,2019-03,55,3455.9
3520,26.75,93.25,35,2019-04,9,454.8
3521,26.75,93.25,35,2020-02,2,53.1
3522,26.75,93.25,35,2020-03,41,2335.8
3523,26.75,93.25,35,2020-04,17,2091.1
3524,26.75,93.25,35,2021-03,20,1460.3
3525,26.75,93.25,35,2021-04,24,1894.9
3526,26.75,93.25,35,2021-10,1,17.4
3527,26.75,93.25,35,2022-02,7,325.6
3528,26.75,93.25,35,2022-03,38,1950.0
3529,26.75,93.25,35,2022-04,7,588.5
3530,26.75,93.25,35,2022-05,4,189.7
3531,26.75,93.25,35,2023-02,8,488.4
3532,26.75,93.25,35,2023-03,25,1804.4
3533,26.75,93.25,35,2023-04,19,1497.8
3534,26.75,93.25,35,2023-06,1,14.9
3535,26.75,93.25,35,2024-01,4,121.1
3536,26.75,93.25,35,2024-02,30,2627.2
3537,26.75,93.25,35,2024-03,12,1591.4
3538,26.75,93.25,35,2024-04,21,884.8
3539,27.25,93.25,71,2001-03,4,473.2999999999999
3540,27.25,93.25,71,2001-05,4,201.9
3541,27.25,93.25,71,2002-03,2,326.4
3542,27.25,93.25,71,2002-05,3,93.1
3543,27.25,93.25,71,2003-01,4,255.6
3544,27.25,93.25,71,2003-02,3,65.3
3545,27.25,93.25,71,2003-03,5,634.4999999999999
3546,27.25,93.25,71,2003-04,21,1565.5
3547,27.25,93.25,71,2003-05,4,240.6
3548,27.25,93.25,71,2004-01,1,32.9
3549,27.25,93.25,71,2004-02,4,193.3
3550,27.25,93.25,71,2004-03,8,517.3
3551,27.25,93.25,71,2004-04,48,2962.5
3552,27.25,93.25,71,2004-05,3,172.8
3553,27.25,93.25,71,2005-03,5,395.0
3554,27.25,93.25,71,2005-04,16,778.5999999999999
3555,27.25,93.25,71,2006-01,1,32.5
3556,27.25,93.25,71,2006-03,57,5419.6
3557,27.25,93.25,71,2006-04,5,177.7
3558,27.25,93.25,71,2006-05,1,67.4
3559,27.25,93.25,71,2007-01,1,16.0
3560,27.25,93.25,71,2007-03,18,1399.1
3561,27.25,93.25,71,2007-04,15,1451.4
3562,27.25,93.25,71,2007-05,6,281.0
3563,27.25,93.25,71,2007-06,1,23.5
3564,27.25,93.25,71,2008-03,2,227.8
3565,27.25,93.25,71,2008-04,30,2622.3
3566,27.25,93.25,71,2008-05,8,589.8
3567,27.25,93.25,71,2009-02,2,90.4
3568,27.25,93.25,71,2009-03,44,3970.7
3569,27.25,93.25,71,2009-04,23,1915.9
3570,27.25,93.25,71,2010-02,2,171.3
3571,27.25,93.25,71,2010-03,6,213.7
3572,27.25,93.25,71,2010-04,3,205.1
3573,27.25,93.25,71,2010-05,1,55.9
3574,27.25,93.25,71,2011-02,1,57.0
3575,27.25,93.25,71,2011-03,7,505.7
3576,27.25,93.25,71,2011-04,14,644.8
3577,27.25,93.25,71,2012-02,2,23.9
3578,27.25,93.25,71,2012-03,24,1499.1
3579,27.25,93.25,71,2012-04,20,1225.6
3580,27.25,93.25,71,2012-05,31,3784.7
3581,27.25,93.25,71,2013-01,1,69.2
3582,27.25,93.25,71,2013-02,1,320.6
3583,27.25,93.25,71,2013-03,22,1434.3
3584,27.25,93.25,71,2013-04,7,294.1
3585,27.25,93.25,71,2013-05,1,32.4
3586,27.25,93.25,71,2014-03,6,326.4
3587,27.25,93.25,71,2014-04,59,2983.7
3588,27.25,93.25,71,2014-05,2,66.0
3589,27.25,93.25,71,2015-03,35,1894.9
3590,27.25,93.25,71,2015-04,1,34.0
3591,27.25,93.25,71,2015-05,2,65.3
3592,27.25,93.25,71,2016-03,14,504.0
3593,27.25,93.25,71,2016-04,7,452.4
3594,27.25,93.25,71,2017-01,2,102.7
3595,27.25,93.25,71,2017-02,1,19.5
3596,27.25,93.25,71,2017-03,2,45.5
3597,27.25,93.25,71,2017-04,29,2102.1
3598,27.25,93.25,71,2018-03,1,87.9
3599,27.25,93.25,71,2018-04,10,657.3
3600,27.25,93.25,71,2018-05,2,157.0
3601,27.25,93.25,71,2019-03,2,91.8
3602,27.25,93.25,71,2019-04,19,1292.4
3603,27.25,93.25,71,2020-03,7,158.7
3604,27.25,93.25,71,2020-04,4,248.4
3605,27.25,93.25,71,2021-03,11,867.0
3606,27.25,93.25,71,2021-04,11,581.1
3607,27.25,93.25,71,2021-05,3,66.6
3608,27.25,93.25,71,2022-03,20,972.8
3609,27.25,93.25,71,2022-05,3,278.9
3610,27.25,93.25,71,2023-02,1,61.3
3611,27.25,93.25,71,2023-03,4,156.9
3612,27.25,93.25,71,2023-04,3,282.6
3613,27.25,93.25,71,2024-03,2,61.3
3614,27.25,93.25,71,2024-04,3,107.4
3615,27.25,93.25,71,2024-05,3,102.4
3616,27.75,93.25,64,2001-03,1,52.5
3617,27.75,93.25,64,2001-05,6,167.60000000000002
3618,27.75,93.25,64,2002-05,12,408.6
3619,27.75,93.25,64,2003-03,5,294.4
3620,27.75,93.25,64,2003-04,19,696.8
3621,27.75,93.25,64,2003-05,6,336.7
3622,27.75,93.25,64,2004-03,2,144.1
3623,27.75,93.25,64,2004-04,13,425.0
3624,27.75,93.25,64,2004-05,3,82.9
3625,27.75,93.25,64,2005-03,2,37.4
3626,27.75,93.25,64,2005-04,15,470.4
3627,27.75,93.25,64,2006-02,4,141.5
3628,27.75,93.25,64,2006-03,13,349.9
3629,27.75,93.25,64,2006-04,4,99.6
3630,27.75,93.25,64,2007-03,7,360.0
3631,27.75,93.25,64,2007-04,9,725.7
3632,27.75,93.25,64,2008-03,1,105.8
3633,27.75,93.25,64,2008-04,10,573.1
3634,27.75,93.25,64,2008-05,3,61.599999999999994
3635,27.75,93.25,64,2009-02,6,525.3
3636,27.75,93.25,64,2009-03,18,798.7
3637,27.75,93.25,64,2009-04,7,181.9
3638,27.75,93.25,64,2009-05,1,35.4
